SalePrice,LotFrontage,LotArea,YearBuilt,GrLivArea,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_No Alley,Alley_Pave,LotShape_Reg,LotConfig_CulDSac,LotConfig_FR2+,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_Pos,Condition1_RR,RoofStyle_Hip,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1Story,HouseStyle_2.5Story,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wood,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_Other,Foundation_PConc,BsmtQual_70-79 inches,BsmtQual_80-89 inches,BsmtQual_90-99 inches,BsmtQual_None,CentralAir_Y,Electrical_SBrkr,FullBath_2+,Fireplaces_Yes,GarageType_BuiltIn,GarageType_Detchd,GarageType_None,GarageType_Other,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12,SaleType_Con,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,LotFrontage^2,LotFrontage + LotArea,LotFrontage + YearBuilt,LotFrontage + GrLivArea,LotArea^2,LotArea + YearBuilt,LotArea + GrLivArea,YearBuilt^2,YearBuilt + GrLivArea,GrLivArea^2
0.7452457695639498,0.6474364511737206,0.5544708800455719,0.9637681159420289,0.7474554694284485,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4191739583084215,0.35898465885587477,0.6239786087398901,0.4839299165371421,0.30743795681851094,0.5343813554062395,0.4144422919288679,0.9288489813064481,0.7203737495216207,0.5586896787785024
0.6767596571305274,0.6790218864677997,0.5262479388968576,0.9710144927536232,0.5772149389772712,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.46107072230228946,0.35733386821953567,0.6593400926571389,0.39194157676174257,0.27693689319319076,0.5109943754505719,0.3037581719372644,0.9428691451375761,0.5604840711808285,0.3331770857785349
0.4327310237841213,0.4108866250201145,0.3875956065417665,0.41304347826086957,0.3617209021834699,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.1688278186204202,0.15925785064457065,0.16971404076917773,0.14862628069739692,0.15023035421047987,0.16009383748464268,0.14020143248063702,0.17060491493383742,0.1494064595975202,0.1308420110764234
0.30814953910793413,0.5705731271999696,0.529491613635105,0.6884057971014492,0.5224343455020765,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.32555369348275265,0.3021136858179399,0.3927858484347616,0.2980869982697891,0.2803613689099073,0.36450509634300704,0.2766246046182944,0.4739025414828817,0.3596468320485309,0.272937645360183
0.49326723087926094,0.5302804614786595,0.5891167584994609,0.9565217391304348,0.46412783508682537,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.28119736782602006,0.3123971065619061,0.5072247892404569,0.24611792257493292,0.34705855514491213,0.5635029863907887,0.2734254857357229,0.9149338374291116,0.44394836399609383,0.21541464730238336
0.449539133483193,0.5575279396858066,0.4404632743327784,0.6231884057971014,0.535010893280487,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3108374035303004,0.24557058184601815,0.34744494792014036,0.2982835210401329,0.1940078960359524,0.27449160574361553,0.23565264985802797,0.3883637891199328,0.3334125856675499,0.28623665592878467
0.7261201459262574,0.7273024008339632,0.5984406181382433,0.9637681159420289,0.7559817233118867,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.5289687822588469,0.4352472983285054,0.7009508645718631,0.5498273223513321,0.3581311734376828,0.576757987046278,0.45241016979997994,0.9288489813064481,0.7285910811629053,0.57150836598161
0.4504738600117046,0.46239227278926576,0.43676259802343526,0.42028985507246375,0.4620469729656933,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.21380661393522277,0.2019556503694007,0.19433878131722762,0.21364694996500735,0.1907615670321809,0.18356688902434234,0.20180483632136015,0.1766435622768326,0.19419365530442181,0.21348740522676013
0.6133542107792883,0.589476712411336,0.5039055597083256,0.9420289855072463,0.6479369433907741,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.34748279447527697,0.297040592702658,0.5553041493729977,0.3819437392398435,0.2539208131049609,0.4746936432034951,0.32649902811502973,0.8874186095358118,0.6103753814550771,0.41982228261057924
0.42751443487882085,0.3425203015101042,0.29482983986666356,0.7536231884057971,0.4449826921241306,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.11732015694657269,0.10098520564530535,0.2581312417177597,0.1524156058731351,0.08692463447580248,0.22219060395748558,0.1311941758623943,0.5679479101029196,0.3353492752239825,0.1980095962900388
0.6485725555500185,0.7668302876322654,0.598704486500721,0.9782608695652174,0.6036262896559584,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5880286900301828,0.4591047335900756,0.7501600639880857,0.4628789213192757,0.35844706215609196,0.5856891715767922,0.36139376778680604,0.9569943289224953,0.5905039790112637,0.36436469756381906
0.4395588374512739,0.4861448398213752,0.42825640644075663,0.572463768115942,0.3819353970597713,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.23633680528495055,0.2081946421116194,0.2783003068542655,0.18567592242573586,0.18340354965755054,0.2451612761508679,0.1635662806373412,0.327714765805503,0.21864417657769517,0.14587464752720516
0.7062248507718786,0.7133393269288323,0.544933338704486,0.9782608695652174,0.6278908177132186,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5088529953432794,0.3887223810525394,0.6978319502564664,0.4478992132923415,0.2969523436316181,0.5330869617761276,0.3421586396383541,0.9569943289224953,0.6142410173281487,0.39424687896857435
0.5798668209474658,0.3730636906603366,0.6330057474360625,0.6159420289855072,0.6036262896559584,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.13917651728911135,0.2361514603477024,0.22978560656614935,0.22519105139865722,0.4006962762870882,0.3898948444352559,0.38209891065572715,0.3793845830707834,0.37179880159968454,0.36436469756381906
0.21935467230642608,0.4861448398213752,0.39579933043195625,0.39855072463768115,0.1705699920926951,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.23633680528495055,0.1924158020942509,0.1937533781896785,0.08292172148423649,0.1566571099703849,0.15774610995476518,0.0675114886620728,0.15884268010922076,0.06798079394998718,0.02909412220250207
0.044366421538611145,0.4017165524427807,0.46978442094284406,0.34782608695652173,0.5286276764661219,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.1613761885065134,0.18872017797248739,0.13972749650183677,0.21235848771580815,0.2206974021606033,0.1634032768496849,0.24834104688299816,0.12098298676748581,0.18387049616212933,0.2794472203259708
0.5334388841962544,0.6474364511737206,0.5354029985091793,0.9782608695652174,0.5035460320442926,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4191739583084215,0.3466394173025519,0.6333617457134223,0.3260140559893654,0.28665637081262024,0.5237638028894145,0.2696000554439135,0.9569943289224953,0.4925993791737645,0.25355860638755173
0.5063004068634371,0.5575279396858066,0.5238880726697323,0.6304347826086957,0.6269852817704995,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3108374035303004,0.292082237781524,0.3514850054540955,0.3495618123588315,0.2744587126856067,0.3302772632048312,0.328470110859036,0.39744801512287337,0.39527332981183666,0.39311054355683267
0.6744236714497351,0.4861448398213752,0.4321525233969797,0.9637681159420289,0.5941181138667408,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.23633680528495055,0.2100887192652278,0.4685308963495862,0.2888274553007243,0.18675580347837706,0.4164948232739007,0.25674964210336615,0.9288489813064481,0.5725920952483806,0.35297633322457367
0.7093983843154279,0.7583332871685249,0.5840044239461425,0.9565217391304348,0.7681133003383023,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5750693744278205,0.442869994532039,0.7253622746829369,0.5824858839634092,0.34106116718866575,0.558612927252832,0.44858156548944056,0.9149338374291116,0.7347170698888109,0.5899980421565989
0.4632855989859618,0.775174180628046,0.5310632584383613,0.8840579710144928,0.4582026244947088,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6008950103123625,0.411666526221617,0.6852989133088523,0.3551868440043061,0.28202818446316974,0.4694907067353629,0.24333457878916895,0.7815584961142618,0.40507768252430776,0.2099496450938391
0.4807547417955557,0.5832608669676103,0.47072454854034973,0.5942028985507246,0.5227315343839751,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.34019323893580833,0.2745552082845813,0.3465752977633626,0.3048888479361065,0.22158160059851606,0.27970589116165706,0.246062565530701,0.35307708464608273,0.3106085928948258,0.27324825703942496
0.37045397129949703,0.54410457858376,0.4521653427345124,0.5869565217391305,0.4438906591788315,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2960497924358111,0.24602523325874331,0.3193657309078592,0.24152294004976557,0.20445349717021907,0.26540139682243125,0.20071197204424499,0.34451795841209837,0.2605445173440968,0.19703891730621756
0.27786865732408234,0.5232104992247738,0.38430357006507093,0.6014492753623188,0.4770519098069762,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.27374922649903705,0.2010716627476086,0.3146845756206973,0.2495985678862398,0.1476892339647589,0.23113910373478905,0.18333275204518118,0.36174123083385845,0.28692252546361613,0.22757852465048337
0.4953066394912569,0.6419562270644008,0.4743923380753806,0.6739130434782609,0.5306701936035461,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.4121077974667605,0.30453911549913104,0.43262267476079186,0.3406670353012676,0.22504809042462623,0.3196991843551478,0.2517458738905011,0.45415879017013233,0.3576255652545636,0.28161085437922506
0.5150268958393498,0.7874147223574294,0.641801671598272,0.6304347826086957,0.5318325032821712,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6200219449852276,0.5053640850500873,0.49641362931229244,0.41877274291258754,0.4119093856663361,0.4046140973119541,0.341330989616791,0.39744801512287337,0.33528570859093404,0.2828458115473807
0.4541861354876122,0.5575279396858066,0.4528906721310998,0.6304347826086957,0.47638239553551454,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3108374035303004,0.2524992033361722,0.3514850054540955,0.2655964954855044,0.20510996090335934,0.28551803243047597,0.2157491433055026,0.39744801512287337,0.3003280319680418,0.2269401867761554
